Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Sep,2024,400 Years of African-American History Commission,Nuclear Regulatory Commission,Salaries and Expenses,31-0200,No Year,No Year,31-0200 /X - Salaries and Expenses,$73.8M,"$1,060.9M",7.0%
Sep,2024,400 Years of African-American History Commission,District of Columbia General and Special Payments,District of Columbia Federal Pension Fund,20-5511,No Year,No Year,20-5511 /X - District of Columbia Federal Pension Fund,$31.9M,$996.6M,3.2%
Sep,2024,400 Years of African-American History Commission,Bureau of Consumer Financial Protection,Bureau of Consumer Financial Protection Fund,95-5577,No Year,No Year,95-5577 /X - Bureau of Consumer Financial Protection Fund,$235.4M,$990.5M,23.8%
Sep,2024,400 Years of African-American History Commission,National Credit Union Administration,Central Liquidity Facility,25-4470,No Year,No Year,25-4470 /X - Central Liquidity Facility,$962.2M,$984.8M,97.7%
Sep,2024,400 Years of African-American History Commission,FSLIC Resolution,FSLIC Resolution Fund,51-4065,No Year,No Year,51-4065 /X - FSLIC Resolution Fund,$983.0M,$983.1M,100.0%
Sep,2024,400 Years of African-American History Commission,Corporation for National and Community Service,Operating Expenses,95-2728,FY2024,2024,95-2728 /24 - Operating Expenses,$3.6M,$980.5M,0.4%
Sep,2024,400 Years of African-American History Commission,Railroad Retirement Board,Federal Payments to the Railroad Retirement Accounts,60-0113,No Year,No Year,60-0113 /X - Federal Payments to the Railroad Retirement Accounts,$0.0M,$962.5M,0.0%
Sep,2024,400 Years of African-American History Commission,Federal Communications Commission,TV Broadcaster Relocation Fund,27-5610,No Year,No Year,27-5610 /X - TV Broadcaster Relocation Fund,$874.0M,$874.0M,100.0%
Sep,2024,400 Years of African-American History Commission,Smithsonian Institution,Salaries and Expenses,33-0100,FY2024-FY2025,2025,33-0100 24/25 - Salaries and Expenses,$80.7M,$867.3M,9.3%
Sep,2024,400 Years of African-American History Commission,Appalachian Regional Commission,Appalachian Regional Commission,46-0200,No Year,No Year,46-0200 /X - Appalachian Regional Commission,$417.4M,$795.7M,52.5%
Sep,2024,400 Years of African-American History Commission,U.S. Agency for Global Media,International Broadcasting Operations,95-0206,FY2024,2024,95-0206 /24 - International Broadcasting Operations,$4.3M,$791.8M,0.5%
Sep,2024,400 Years of African-American History Commission,Patient-Centered Outcomes Research Trust Fund,Patient-Centered Outcomes Research Trust Fund,95-8299,FY2010-FY2029,2029,95-8299 10/29 - Patient-Centered Outcomes Research Trust Fund,$0.0M,$764.9M,0.0%
Sep,2024,400 Years of African-American History Commission,Corporation for National and Community Service,National Service Trust,95-8267,No Year,No Year,95-8267 /X - National Service Trust,$622.7M,$741.2M,84.0%
Sep,2024,400 Years of African-American History Commission,Federal Communications Commission,Salaries and Expenses,27-0100,No Year,No Year,27-0100 /X - Salaries and Expenses,$146.7M,$685.4M,21.4%
Sep,2024,400 Years of African-American History Commission,District of Columbia General and Special Payments,Federal Payment to the District of Columbia Pension Fund,20-1714,No Year,No Year,20-1714 /X - Federal Payment to the District of Columbia Pension Fund,$0.0M,$680.8M,0.0%
Sep,2024,400 Years of African-American History Commission,Intelligence Community Management Account,Intelligence Community Management Account,95-0401,FY2024,2024,95-0401 /24 - Intelligence Community Management Account,$9.3M,$661.8M,1.4%
Sep,2024,400 Years of African-American History Commission,Securities and Exchange Commission,Investor Protection Fund,50-5567,No Year,No Year,50-5567 /X - Investor Protection Fund,$361.8M,$622.9M,58.1%
Sep,2024,400 Years of African-American History Commission,Corporation for Public Broadcasting,Corporation for Public Broadcasting,20-0151,FY2024,2024,20-0151 /24 - Corporation for Public Broadcasting,$0.0M,$585.0M,0.0%
Sep,2024,400 Years of African-American History Commission,National Credit Union Administration,Operating Fund,25-4056,No Year,No Year,25-4056 /X - Operating Fund,$185.3M,$572.3M,32.4%
Sep,2024,400 Years of African-American History Commission,Legal Services Corporation,Payment to the Legal Services Corporation,20-0501,FY2024,2024,20-0501 /24 - Payment to the Legal Services Corporation,$0.0M,$560.0M,0.0%
Sep,2024,400 Years of African-American History Commission,Gulf Coast Ecosystem Restoration Council,Gulf Coast Ecosystem Restoration Council,95-1770,No Year,No Year,95-1770 /X - Gulf Coast Ecosystem Restoration Council,$291.7M,$541.5M,53.9%
Sep,2024,400 Years of African-American History Commission,Presidio Trust,Presidio Trust,95-4331,No Year,No Year,95-4331 /X - Presidio Trust,$325.2M,$534.9M,60.8%
Sep,2024,400 Years of African-American History Commission,Central Intelligence Agency,Central Intelligence Agency Retirement and Disability System,56-3400,FY2024,2024,56-3400 /24 - Central Intelligence Agency Retirement and Disability System,$0.0M,$514.0M,0.0%
Sep,2024,400 Years of African-American History Commission,Federal Trade Commission,Salaries and Expenses,29-0100,No Year,No Year,29-0100 /X - Salaries and Expenses,$51.3M,$505.5M,10.1%
Sep,2024,400 Years of African-American History Commission,Federal Housing Finance Agency,"Federal Housing Finance Agency, Administrative Expenses",95-5532,No Year,No Year,"95-5532 /X - Federal Housing Finance Agency, Administrative Expenses",$105.6M,$501.5M,21.0%
Sep,2024,400 Years of African-American History Commission,Equal Employment Opportunity Commission,Salaries and Expenses,45-0100,FY2024,2024,45-0100 /24 - Salaries and Expenses,$0.6M,$455.1M,0.1%
Sep,2024,400 Years of African-American History Commission,National Archives and Records Administration,Operating Expenses,88-0300,FY2024,2024,88-0300 /24 - Operating Expenses,$0.4M,$397.7M,0.1%
Sep,2024,400 Years of African-American History Commission,Smithsonian Institution,Facilities Capital,33-0103,No Year,No Year,33-0103 /X - Facilities Capital,$108.2M,$340.4M,31.8%
Sep,2024,400 Years of African-American History Commission,Federal Permitting Improvement Council,Environmental Review and Permitting Improvement Fund,95-5761,FY2023-FY2031,2031,95-5761 23/31 - Environmental Review and Permitting Improvement Fund,$217.9M,$332.5M,65.5%
Sep,2024,400 Years of African-American History Commission,Institute of Museum and Library Services,Office of Museum and Library Services: Grants and Administration,53-0301,FY2024,2024,53-0301 /24 - Office of Museum and Library Services: Grants and Administration,$0.1M,$304.0M,0.0%
Sep,2024,400 Years of African-American History Commission,National Labor Relations Board,Salaries and Expenses,63-0100,FY2024,2024,63-0100 /24 - Salaries and Expenses,$0.6M,$299.2M,0.2%
Sep,2024,400 Years of African-American History Commission,Court Services and Offender Supervision Agency for the District,Federal Payment to the Court Services and Offender Supervision A,95-1734,FY2024,2024,95-1734 /24 - Federal Payment to the Court Services and Offender Supervision A,$1.8M,$279.7M,0.6%
Sep,2024,400 Years of African-American History Commission,National Archives and Records Administration,Records Center Revolving Fund,88-4578,No Year,No Year,88-4578 /X - Records Center Revolving Fund,$28.7M,$277.5M,10.3%
Sep,2024,400 Years of African-American History Commission,Federal Drug Control Programs,High Intensity Drug Trafficking Areas Program,11-1070,FY2024-FY2025,2025,11-1070 24/25 - High Intensity Drug Trafficking Areas Program,$19.0M,$277.4M,6.9%
Sep,2024,400 Years of African-American History Commission,Commodity Futures Trading Commission,Commodity Futures Trading Commission Customer Protection Fund,95-4334,No Year,No Year,95-4334 /X - Commodity Futures Trading Commission Customer Protection Fund,$226.1M,$274.8M,82.3%
Sep,2024,400 Years of African-American History Commission,Commodity Futures Trading Commission,Commodity Futures Trading Commission,95-1400,FY2024,2024,95-1400 /24 - Commodity Futures Trading Commission,$0.8M,$265.7M,0.3%
Sep,2024,400 Years of African-American History Commission,National Endowment for the Humanities,"National Endowment for the Humanities, Grants and Administration",43-0200,No Year,No Year,"43-0200 /X - National Endowment for the Humanities, Grants and Administration",$39.8M,$250.3M,15.9%
Sep,2024,400 Years of African-American History Commission,District of Columbia Courts,Federal Payment to the District of Columbia Courts,95-1712,FY2024,2024,95-1712 /24 - Federal Payment to the District of Columbia Courts,$0.5M,$246.8M,0.2%
Sep,2024,400 Years of African-American History Commission,Northern Border Regional Commission,Northern Border Regional Commission,95-3742,No Year,No Year,95-3742 /X - Northern Border Regional Commission,$179.3M,$240.7M,74.5%
Sep,2024,400 Years of African-American History Commission,National Endowment for the Arts,National Endowment for the Arts,59-0100,No Year,No Year,59-0100 /X - National Endowment for the Arts,$23.4M,$230.5M,10.1%
Sep,2024,400 Years of African-American History Commission,Railroad Retirement Board,Railroad Unemployment Insurance Enhanced Benefit Payments,60-0122,No Year,No Year,60-0122 /X - Railroad Unemployment Insurance Enhanced Benefit Payments,$223.5M,$223.6M,99.9%
Sep,2024,400 Years of African-American History Commission,Federal Communications Commission,Emergency Connectivity Fund for Educational Connections and Devi,27-1913,FY2021-FY2030,2030,27-1913 21/30 - Emergency Connectivity Fund for Educational Connections and Devi,$54.2M,$207.5M,26.1%
Sep,2024,400 Years of African-American History Commission,Presidio Trust,Presidio Trust,95-4331,FY2022-FY2026,2026,95-4331 22/26 - Presidio Trust,$0.0M,$191.7M,0.0%
Sep,2024,400 Years of African-American History Commission,Corporation for National and Community Service,Payment to National Service Trust Fund,95-2726,No Year,No Year,95-2726 /X - Payment to National Service Trust Fund,$0.0M,$180.0M,0.0%
Sep,2024,400 Years of African-American History Commission,Delta Regional Authority,Delta Regional Authority,95-0750,No Year,No Year,95-0750 /X - Delta Regional Authority,$114.1M,$180.0M,63.4%
Sep,2024,400 Years of African-American History Commission,Export-Import Bank of the United States,"Program Account, Export-Import Loans",83-0100,FY2024,2024,"83-0100 /24 - Program Account, Export-Import Loans",$0.6M,$175.4M,0.3%
Sep,2024,400 Years of African-American History Commission,Federal Drug Control Programs,Other Federal Drug Control Programs,11-1460,No Year,No Year,11-1460 /X - Other Federal Drug Control Programs,$40.4M,$173.7M,23.2%
Sep,2024,400 Years of African-American History Commission,Smithsonian Institution,"Salaries and Expenses, National Gallery of Art",33-0200,FY2024-FY2025,2025,"33-0200 24/25 - Salaries and Expenses, National Gallery of Art",$11.2M,$170.9M,6.6%
Sep,2024,400 Years of African-American History Commission,Denali Commission,Denali Commission,95-1200,No Year,No Year,95-1200 /X - Denali Commission,$62.0M,$162.5M,38.1%
Sep,2024,400 Years of African-American History Commission,Railroad Retirement Board,Limitation on Administration,60-8237,FY2024,2024,60-8237 /24 - Limitation on Administration,$0.5M,$159.7M,0.3%
Sep,2024,400 Years of African-American History Commission,Neighborhood Reinvestment Corporation,Payment to the Neighborhood Reinvestment Corporation,95-1350,FY2024,2024,95-1350 /24 - Payment to the Neighborhood Reinvestment Corporation,$0.0M,$158.0M,0.0%
Sep,2024,400 Years of African-American History Commission,Consumer Product Safety Commission,Salaries and Expenses,61-0100,FY2024,2024,61-0100 /24 - Salaries and Expenses,$0.2M,$151.3M,0.1%
Sep,2024,400 Years of African-American History Commission,National Transportation Safety Board,Salaries and Expenses,95-0310,FY2024,2024,95-0310 /24 - Salaries and Expenses,$0.6M,$140.0M,0.4%
Sep,2024,400 Years of African-American History Commission,International Trade Commission,Salaries and Expenses,34-0100,No Year,No Year,34-0100 /X - Salaries and Expenses,$9.0M,$138.5M,6.5%
Sep,2024,400 Years of African-American History Commission,Farm Credit Administration,Limitation on Administrative Expenses,78-4131,No Year,No Year,78-4131 /X - Limitation on Administrative Expenses,$25.2M,$119.1M,21.2%
Sep,2024,400 Years of African-American History Commission,Smithsonian Institution,Salaries and Expenses,33-0100,FY2023-FY2024,2024,33-0100 23/24 - Salaries and Expenses,$0.2M,$102.7M,0.2%
Sep,2024,400 Years of African-American History Commission,National Archives and Records Administration,Repairs and Restoration,88-0302,No Year,No Year,88-0302 /X - Repairs and Restoration,$71.9M,$102.0M,70.5%
Sep,2024,400 Years of African-American History Commission,Railroad Retirement Board,Railroad Unemployment Insurance Trust Fund,60-8051,No Year,No Year,60-8051 /X - Railroad Unemployment Insurance Trust Fund,$0.0M,$101.6M,0.0%
Sep,2024,400 Years of African-American History Commission,Corporation for Travel Promotion,Travel Promotion Fund,95-5585,No Year,No Year,95-5585 /X - Travel Promotion Fund,$0.0M,$100.0M,0.0%
Sep,2024,400 Years of African-American History Commission,Corporation for National and Community Service,Salaries and Expenses,95-2722,FY2024,2024,95-2722 /24 - Salaries and Expenses,$0.3M,$99.7M,0.4%
Sep,2024,400 Years of African-American History Commission,Corporation for National and Community Service,Operating Expenses,95-2728,FY2021,2021,95-2728 /21 - Operating Expenses,$98.2M,$98.3M,99.9%
Sep,2024,400 Years of African-American History Commission,Corporation for National and Community Service,Operating Expenses,95-2728,FY2020,2020,95-2728 /20 - Operating Expenses,$82.0M,$83.0M,98.8%
Sep,2024,400 Years of African-American History Commission,Intelligence Community Management Account,Intelligence Community Management Account,95-0401,FY2021,2021,95-0401 /21 - Intelligence Community Management Account,$70.3M,$81.2M,86.6%
Sep,2024,400 Years of African-American History Commission,Federal Election Commission,Salaries and Expenses,95-1600,FY2024,2024,95-1600 /24 - Salaries and Expenses,$0.5M,$80.9M,0.6%
Sep,2024,400 Years of African-American History Commission,Commodity Futures Trading Commission,Commodity Futures Trading Commission,95-1400,FY2024-FY2026,2026,95-1400 24/26 - Commodity Futures Trading Commission,$17.5M,$80.0M,21.9%
Sep,2024,400 Years of African-American History Commission,U.S. Agency for Global Media,International Broadcasting Operations,95-0206,No Year,No Year,95-0206 /X - International Broadcasting Operations,$10.0M,$78.2M,12.8%
Sep,2024,400 Years of African-American History Commission,Corporation for National and Community Service,Operating Expenses,95-2728,FY2022,2022,95-2728 /22 - Operating Expenses,$77.5M,$77.6M,99.9%
Sep,2024,400 Years of African-American History Commission,District of Columbia Courts,Federal Payment for Defender Services in District of Columbia Co,95-1736,No Year,No Year,95-1736 /X - Federal Payment for Defender Services in District of Columbia Co,$35.1M,$74.7M,46.9%
Sep,2024,400 Years of African-American History Commission,Corporation for National and Community Service,Operating Expenses,95-2728,FY2021-FY2024,2024,95-2728 21/24 - Operating Expenses,$30.5M,$74.0M,41.2%
Sep,2024,400 Years of African-American History Commission,Export-Import Bank of the United States,"Program Account, Export-Import Loans",83-0100,No Year,No Year,"83-0100 /X - Program Account, Export-Import Loans",$49.6M,$70.6M,70.3%
Sep,2024,400 Years of African-American History Commission,United States Court of Appeals for Veterans Claims,Court of Appeals for Veterans Claims Retirement Fund,95-8290,No Year,No Year,95-8290 /X - Court of Appeals for Veterans Claims Retirement Fund,$65.6M,$68.8M,95.3%
Sep,2024,400 Years of African-American History Commission,Commodity Futures Trading Commission,Commodity Futures Trading Commission,95-1400,No Year,No Year,95-1400 /X - Commodity Futures Trading Commission,$30.7M,$66.2M,46.3%
Sep,2024,400 Years of African-American History Commission,Smithsonian Institution,Salaries and Expenses,33-0100,No Year,No Year,33-0100 /X - Salaries and Expenses,$39.8M,$65.2M,60.9%
Sep,2024,400 Years of African-American History Commission,National Archives and Records Administration,Operating Expenses,88-0300,No Year,No Year,88-0300 /X - Operating Expenses,$19.1M,$64.0M,29.9%
Sep,2024,400 Years of African-American History Commission,Election Assistance Commission,Election Security Grants,95-1651,FY2020,2020,95-1651 /20 - Election Security Grants,$59.4M,$59.5M,99.8%
Sep,2024,400 Years of African-American History Commission,United States Holocaust Memorial Museum,Holocaust Memorial Museum,95-3300,FY2024,2024,95-3300 /24 - Holocaust Memorial Museum,$0.0M,$59.0M,0.0%
Sep,2024,400 Years of African-American History Commission,Federal Housing Finance Agency,Office of Inspector General,95-5564,No Year,No Year,95-5564 /X - Office of Inspector General,$4.1M,$58.0M,7.0%
Sep,2024,400 Years of African-American History Commission,United States Institute of Peace,United States Institute of Peace,95-1300,FY2024-FY2025,2025,95-1300 24/25 - United States Institute of Peace,$5.4M,$56.8M,9.4%
Sep,2024,400 Years of African-American History Commission,Securities and Exchange Commission,Securities and Exchange Commission Reserve Fund,50-5566,No Year,No Year,50-5566 /X - Securities and Exchange Commission Reserve Fund,$2.5M,$55.7M,4.4%
Sep,2024,400 Years of African-American History Commission,Election Assistance Commission,Election Security Grants,95-1651,FY2024,2024,95-1651 /24 - Election Security Grants,$0.0M,$55.0M,0.0%
Sep,2024,400 Years of African-American History Commission,Smithsonian Institution,Capital Repair and Restoration,33-0303,No Year,No Year,33-0303 /X - Capital Repair and Restoration,$44.9M,$54.4M,82.6%
Sep,2024,400 Years of African-American History Commission,Federal Mediation and Conciliation Service,Salaries and Expenses,93-0100,FY2024,2024,93-0100 /24 - Salaries and Expenses,$1.2M,$54.0M,2.3%
Sep,2024,400 Years of African-American History Commission,Intelligence Community Management Account,Intelligence Community Management Account,95-0401,FY2020,2020,95-0401 /20 - Intelligence Community Management Account,$40.5M,$54.0M,75.0%
Sep,2024,400 Years of African-American History Commission,Southeast Crescent Regional Commission,Southeast Crescent Regional Commission,95-3744,No Year,No Year,95-3744 /X - Southeast Crescent Regional Commission,$28.6M,$53.4M,53.7%
Sep,2024,400 Years of African-American History Commission,District of Columbia General and Special Payments,Federal Payment for School Improvement,20-1817,No Year,No Year,20-1817 /X - Federal Payment for School Improvement,$0.0M,$52.5M,0.0%
Sep,2024,400 Years of African-American History Commission,Merit Systems Protection Board,Salaries and Expenses,41-0100,FY2024-FY2025,2025,41-0100 24/25 - Salaries and Expenses,$4.2M,$51.5M,8.1%
Sep,2024,400 Years of African-American History Commission,Public Defender Service for the District of Columbia,Federal Payment to the District of Columbia Public Defender Serv,95-1733,FY2024,2024,95-1733 /24 - Federal Payment to the District of Columbia Public Defender Serv,$0.8M,$50.6M,1.5%
Sep,2024,400 Years of African-American History Commission,Surface Transportation Board,Salaries and Expenses,95-0301,FY2024,2024,95-0301 /24 - Salaries and Expenses,$2.7M,$47.5M,5.8%
Sep,2024,400 Years of African-American History Commission,United States Court of Appeals for Veterans Claims,Salaries and Expenses,95-0300,FY2024,2024,95-0300 /24 - Salaries and Expenses,$4.5M,$47.2M,9.5%
Sep,2024,400 Years of African-American History Commission,District of Columbia Courts,Federal Payment to the District of Columbia Courts,95-1712,FY2024-FY2025,2025,95-1712 24/25 - Federal Payment to the District of Columbia Courts,$25.9M,$46.8M,55.4%
Sep,2024,400 Years of African-American History Commission,Federal Communications Commission,Secure and Trusted Communications Network Act Reimbursement Prog,27-1912,No Year,No Year,27-1912 /X - Secure and Trusted Communications Network Act Reimbursement Prog,$35.2M,$46.7M,75.4%
Sep,2024,400 Years of African-American History Commission,Export-Import Bank of the United States,"Program Account, Export-Import Loans",83-0100,FY2023-FY2026,2026,"83-0100 23/26 - Program Account, Export-Import Loans",$15.0M,$42.9M,35.0%
Sep,2024,400 Years of African-American History Commission,United States Institute of Peace,United States Institute of Peace,95-1300,FY2022-FY2023,2023,95-1300 22/23 - United States Institute of Peace,$41.9M,$42.8M,98.0%
Sep,2024,400 Years of African-American History Commission,Defense Nuclear Facilities Safety Board,Salaries and Expenses,95-3900,FY2024-FY2025,2025,95-3900 24/25 - Salaries and Expenses,$4.6M,$42.0M,11.0%
Sep,2024,400 Years of African-American History Commission,Council of the Inspectors General on Integrity and Efficiency,Inspectors General Council Fund,95-4592,No Year,No Year,95-4592 /X - Inspectors General Council Fund,$23.8M,$41.8M,57.0%
Sep,2024,400 Years of African-American History Commission,Corporation for National and Community Service,Operating Expenses,95-2728,FY2020-FY2024,2024,95-2728 20/24 - Operating Expenses,$0.0M,$41.0M,0.0%
Sep,2024,400 Years of African-American History Commission,District of Columbia General and Special Payments,Federal Payment for Resident Tuition Support,20-1736,No Year,No Year,20-1736 /X - Federal Payment for Resident Tuition Support,$0.0M,$40.0M,0.0%
Sep,2024,400 Years of African-American History Commission,James Madison Memorial Fellowship Foundation,James Madison Memorial Fellowship Trust Fund,95-8282,No Year,No Year,95-8282 /X - James Madison Memorial Fellowship Trust Fund,$35.8M,$38.5M,93.0%
Sep,2024,400 Years of African-American History Commission,National Archives and Records Administration,National Historical Publications and Records Commission,88-0301,FY2024,2024,88-0301 /24 - National Historical Publications and Records Commission,$0.0M,$38.4M,0.1%
Sep,2024,400 Years of African-American History Commission,Federal Maritime Commission,Salaries and Expenses,65-0100,FY2024,2024,65-0100 /24 - Salaries and Expenses,$0.2M,$38.1M,0.5%
Sep,2024,400 Years of African-American History Commission,District of Columbia Courts,Federal Payment to the District of Columbia Courts,95-1712,FY2023-FY2024,2024,95-1712 23/24 - Federal Payment to the District of Columbia Courts,$0.0M,$37.9M,0.0%
Sep,2024,400 Years of African-American History Commission,U.S. Agency for Global Media,Broadcasting Capital Improvements,95-0204,No Year,No Year,95-0204 /X - Broadcasting Capital Improvements,$31.9M,$37.5M,85.0%
Sep,2024,400 Years of African-American History Commission,Railroad Retirement Board,Railroad Unemployment Insurance Waiver of 7 Day Period,60-0123,FY2020-FY2021,2021,60-0123 20/21 - Railroad Unemployment Insurance Waiver of 7 Day Period,$37.0M,$37.2M,99.5%
Sep,2024,400 Years of African-American History Commission,Barry Goldwater Scholarship and Excellence in Education Foundati,Barry Goldwater Scholarship and Excellence in Education Foundati,95-8281,No Year,No Year,95-8281 /X - Barry Goldwater Scholarship and Excellence in Education Foundati,$32.7M,$33.7M,97.1%
Sep,2024,400 Years of African-American History Commission,Federal Financial Institutions Examination Council Appraisal Sub,Registry Fees,95-5026,No Year,No Year,95-5026 /X - Registry Fees,$26.1M,$33.1M,79.0%
Sep,2024,400 Years of African-American History Commission,Smithsonian Institution,"Operations and Maintenance, JFK Center for the Performing Arts",33-0302,FY2024-FY2025,2025,"33-0302 24/25 - Operations and Maintenance, JFK Center for the Performing Arts",$4.4M,$32.3M,13.7%
Sep,2024,400 Years of African-American History Commission,Federal Drug Control Programs,High Intensity Drug Trafficking Areas Program,11-1070,FY2023-FY2024,2024,11-1070 23/24 - High Intensity Drug Trafficking Areas Program,$0.1M,$32.1M,0.2%
Sep,2024,400 Years of African-American History Commission,Office of Special Counsel,Salaries and Expenses,62-0100,FY2024,2024,62-0100 /24 - Salaries and Expenses,$0.2M,$31.6M,0.5%
Sep,2024,400 Years of African-American History Commission,Corporation for National and Community Service,Salaries and Expenses,95-2722,FY2021-FY2024,2024,95-2722 21/24 - Salaries and Expenses,$0.5M,$31.4M,1.7%
Sep,2024,400 Years of African-American History Commission,Corporation for National and Community Service,Operating Expenses,95-2728,FY2021-FY2025,2025,95-2728 21/25 - Operating Expenses,$24.6M,$30.5M,80.6%
Sep,2024,400 Years of African-American History Commission,District of Columbia General and Special Payments,Federal Payment for Emergency Planning and Security Costs in the,20-1771,No Year,No Year,20-1771 /X - Federal Payment for Emergency Planning and Security Costs in the,$0.0M,$30.0M,0.0%
Sep,2024,400 Years of African-American History Commission,Federal Labor Relations Authority,Salaries and Expenses,54-0100,FY2024,2024,54-0100 /24 - Salaries and Expenses,$0.1M,$29.5M,0.2%
Sep,2024,400 Years of African-American History Commission,National Railroad Passenger Corporation Office of Inspector Gene,Salaries and Expenses,48-2996,FY2024,2024,48-2996 /24 - Salaries and Expenses,$0.4M,$29.2M,1.4%
Sep,2024,400 Years of African-American History Commission,Election Assistance Commission,Salaries and Expenses,95-1650,FY2024,2024,95-1650 /24 - Salaries and Expenses,$0.3M,$28.0M,1.0%
Sep,2024,400 Years of African-American History Commission,District of Columbia Courts,Federal Payment to the District of Columbia Judicial Retirement,20-1713,No Year,No Year,20-1713 /X - Federal Payment to the District of Columbia Judicial Retirement,$0.0M,$26.8M,0.0%
Sep,2024,400 Years of African-American History Commission,Export-Import Bank of the United States,"Program Account, Export-Import Loans",83-0100,FY2013-FY2016,2016,"83-0100 13/16 - Program Account, Export-Import Loans",$26.2M,$26.2M,100.0%
Sep,2024,400 Years of African-American History Commission,Harry S Truman Scholarship Foundation,Harry S Truman Memorial Scholarship Trust Fund,95-8296,No Year,No Year,95-8296 /X - Harry S Truman Memorial Scholarship Trust Fund,$23.8M,$26.2M,91.0%
Sep,2024,400 Years of African-American History Commission,Smithsonian Institution,"Repair, Restoration and Renovation of Buildings, National Galler",33-0201,No Year,No Year,"33-0201 /X - Repair, Restoration and Renovation of Buildings, National Galler",$12.0M,$25.7M,46.9%
Sep,2024,400 Years of African-American History Commission,FSLIC Resolution,"Operating Account, FDIC",51-4067,No Year,No Year,"51-4067 /X - Operating Account, FDIC",$25.0M,$25.3M,98.9%
Sep,2024,400 Years of African-American History Commission,Corporation for National and Community Service,Operating Expenses,95-2728,FY2019,2019,95-2728 /19 - Operating Expenses,$0.0M,$25.1M,0.0%
Sep,2024,400 Years of African-American History Commission,National Transportation Safety Board,Salaries and Expenses,95-0310,No Year,No Year,95-0310 /X - Salaries and Expenses,$21.1M,$24.4M,86.6%
Sep,2024,400 Years of African-American History Commission,Office of Government Ethics,Salaries and Expenses,95-1100,FY2024,2024,95-1100 /24 - Salaries and Expenses,$2.1M,$23.0M,9.3%
Sep,2024,400 Years of African-American History Commission,U.S. Agency for Global Media,Buying Power Maintenance,95-1147,No Year,No Year,95-1147 /X - Buying Power Maintenance,$22.5M,$22.5M,100.0%
Sep,2024,400 Years of African-American History Commission,Intelligence Community Management Account,Intelligence Community Management Account,95-0401,FY2022,2022,95-0401 /22 - Intelligence Community Management Account,$9.6M,$22.4M,42.9%
