Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Feb,2014,Department of Agriculture,Executive Operations,Working Capital Fund,12-4609,No Year,No Year,12-4609 /X - Working Capital Fund,$542.4M,$982.4M,55.2%
Feb,2014,Department of Agriculture,Agricultural Marketing Service,"Funds for Strengthening Markets, Income, and Supply (section 32)",12-5209,No Year,No Year,"12-5209 /X - Funds for Strengthening Markets, Income, and Supply (section 32)",$712.8M,$960.2M,74.2%
Feb,2014,Department of Agriculture,Rural Utilities Service,Rural Water and Waste Disposal Direct Loans Financing Account,12-4226,No Year,No Year,12-4226 /X - Rural Water and Waste Disposal Direct Loans Financing Account,$607.2M,$917.5M,66.2%
Feb,2014,Department of Agriculture,Foreign Agricultural Service,Food for Peace Title II Grants,12-2278,No Year,No Year,12-2278 /X - Food for Peace Title II Grants,$747.5M,$894.4M,83.6%
Feb,2014,Department of Agriculture,Natural Resources Conservation Service,Conservation Operations,12-1000,FY2014-FY2015,2015,12-1000 14/15 - Conservation Operations,$584.5M,$822.5M,71.1%
Feb,2014,Department of Agriculture,Foreign Agricultural Service,Food for Peace Title II Grants,72-12-2278,No Year,No Year,72-12-2278 /X - Food for Peace Title II Grants,$558.4M,$800.4M,69.8%
Feb,2014,Department of Agriculture,Animal and Plant Health Inspection Service,Salaries and Expenses,12-1600,No Year,No Year,12-1600 /X - Salaries and Expenses,$619.5M,$777.0M,79.7%
Feb,2014,Department of Agriculture,National Institute of Food and Agriculture,Research and Education Activities,12-1500,FY2014,2014,12-1500 /14 - Research and Education Activities,$760.0M,$773.0M,98.3%
Feb,2014,Department of Agriculture,Farm Service Agency,Salaries and Expenses,12-0600,No Year,No Year,12-0600 /X - Salaries and Expenses,$396.7M,$677.6M,58.6%
Feb,2014,Department of Agriculture,Farm Service Agency,Salaries and Expenses,12-0600,FY2014,2014,12-0600 /14 - Salaries and Expenses,$392.9M,$676.2M,58.1%
Feb,2014,Department of Agriculture,Forest Service,Cooperative Work Trust Fund,12-8028,No Year,No Year,12-8028 /X - Cooperative Work Trust Fund,$640.8M,$668.3M,95.9%
Feb,2014,Department of Agriculture,Forest Service,Capital Improvement and Maintenance,12-1103,No Year,No Year,12-1103 /X - Capital Improvement and Maintenance,$558.0M,$668.1M,83.5%
Feb,2014,Department of Agriculture,Animal and Plant Health Inspection Service,Salaries and Expenses,12-5161,No Year,No Year,12-5161 /X - Salaries and Expenses,$587.5M,$652.3M,90.1%
Feb,2014,Department of Agriculture,Rural Utilities Service,Rural Water and Waste Disposal Program Account,12-1980,No Year,No Year,12-1980 /X - Rural Water and Waste Disposal Program Account,$579.5M,$617.8M,93.8%
Feb,2014,Department of Agriculture,Forest Service,State and Private Forestry,12-1105,No Year,No Year,12-1105 /X - State and Private Forestry,$549.7M,$613.5M,89.6%
Feb,2014,Department of Agriculture,Rural Business_Cooperative Service,Rural Business and Industry Guaranteed Loans Financing Account,12-4227,No Year,No Year,12-4227 /X - Rural Business and Industry Guaranteed Loans Financing Account,$549.4M,$571.3M,96.2%
Feb,2014,Department of Agriculture,Animal and Plant Health Inspection Service,Salaries and Expenses,12-1600,FY2014,2014,12-1600 /14 - Salaries and Expenses,$380.4M,$569.4M,66.8%
Feb,2014,Department of Agriculture,Forest Service,Forest and Rangeland Research,12-1104,No Year,No Year,12-1104 /X - Forest and Rangeland Research,$398.9M,$519.8M,76.7%
Feb,2014,Department of Agriculture,National Institute of Food and Agriculture,Extension Activities,12-0502,FY2014,2014,12-0502 /14 - Extension Activities,$466.9M,$471.9M,98.9%
Feb,2014,Department of Agriculture,Natural Resources Conservation Service,Watershed and Flood Prevention Operations,12-1072,No Year,No Year,12-1072 /X - Watershed and Flood Prevention Operations,$401.2M,$451.7M,88.8%
Feb,2014,Department of Agriculture,Rural Housing Service,Rural Housing Insurance Fund Program Account,12-2081,FY2014,2014,12-2081 /14 - Rural Housing Insurance Fund Program Account,$263.1M,$448.4M,58.7%
Feb,2014,Department of Agriculture,Forest Service,Working Capital Fund,12-4605,No Year,No Year,12-4605 /X - Working Capital Fund,$352.9M,$439.2M,80.3%
Feb,2014,Department of Agriculture,Farm Service Agency,Agricultural Credit Insurance Fund Program Account,12-1140,FY2014,2014,12-1140 /14 - Agricultural Credit Insurance Fund Program Account,$233.2M,$403.0M,57.9%
Feb,2014,Department of Agriculture,Rural Development,Salaries and Expenses,12-0403,FY2014,2014,12-0403 /14 - Salaries and Expenses,$168.5M,$396.8M,42.5%
Feb,2014,Department of Agriculture,Food and Nutrition Service,"Special Supplemental Nutrition Program for Women, Infants, and C",12-3510,FY2013-FY2014,2014,"12-3510 13/14 - Special Supplemental Nutrition Program for Women, Infants, and C",$97.0M,$391.8M,24.8%
Feb,2014,Department of Agriculture,Farm Service Agency,Farm Storage Facility Direct Loan Financing Account,12-4158,No Year,No Year,12-4158 /X - Farm Storage Facility Direct Loan Financing Account,$333.0M,$372.6M,89.4%
Feb,2014,Department of Agriculture,Foreign Agricultural Service,Salaries and Expenses,12-2900,FY2014,2014,12-2900 /14 - Salaries and Expenses,$257.6M,$352.9M,73.0%
Feb,2014,Department of Agriculture,Foreign Agricultural Service,"Expenses, Public Law 480, Foreign Assistance Programs, Agricultu",12-2274,No Year,No Year,"12-2274 /X - Expenses, Public Law 480, Foreign Assistance Programs, Agricultu",$339.3M,$340.8M,99.6%
Feb,2014,Department of Agriculture,Forest Service,FLAME Wildfire Suppression Reserve Fund,12-1120,No Year,No Year,12-1120 /X - FLAME Wildfire Suppression Reserve Fund,$315.0M,$315.0M,100.0%
Feb,2014,Department of Agriculture,Foreign Agricultural Service,McGovern-Dole International Food for Education and Child Nutriti,12-2903,No Year,No Year,12-2903 /X - McGovern-Dole International Food for Education and Child Nutriti,$262.0M,$295.6M,88.6%
Feb,2014,Department of Agriculture,Buildings and Facilities,Agriculture Buildings and Facilities and Rental Payments,12-0117,No Year,No Year,12-0117 /X - Agriculture Buildings and Facilities and Rental Payments,$79.4M,$284.2M,27.9%
Feb,2014,Department of Agriculture,Food and Nutrition Service,Commodity Assistance Program,12-3507,FY2014-FY2015,2015,12-3507 14/15 - Commodity Assistance Program,$143.0M,$272.1M,52.6%
Feb,2014,Department of Agriculture,Food and Nutrition Service,State Child Nutrition Programs,12-3539,No Year,No Year,12-3539 /X - State Child Nutrition Programs,$95.3M,$258.1M,36.9%
Feb,2014,Department of Agriculture,Forest Service,Restoration of Forest Lands and Improvements,12-5215,No Year,No Year,12-5215 /X - Restoration of Forest Lands and Improvements,$250.3M,$255.3M,98.0%
Feb,2014,Department of Agriculture,Food Safety and Inspection Service,Salaries and Expenses,12-3700,No Year,No Year,12-3700 /X - Salaries and Expenses,$190.8M,$254.5M,75.0%
Feb,2014,Department of Agriculture,Rural Housing Service,Rural Housing Insurance Fund Liquidating Account,12-4141,No Year,No Year,12-4141 /X - Rural Housing Insurance Fund Liquidating Account,$225.1M,$242.2M,92.9%
Feb,2014,Department of Agriculture,National Institute of Food and Agriculture,Research and Education Activities,12-1500,No Year,No Year,12-1500 /X - Research and Education Activities,$96.6M,$231.9M,41.7%
Feb,2014,Department of Agriculture,Agricultural Marketing Service,Miscellaneous Trust Funds,12-8015,No Year,No Year,12-8015 /X - Miscellaneous Trust Funds,$164.1M,$231.4M,70.9%
Feb,2014,Department of Agriculture,Rural Business_Cooperative Service,Biorefinery Assistance Guaranteed Loan Financing Account,12-4355,No Year,No Year,12-4355 /X - Biorefinery Assistance Guaranteed Loan Financing Account,$196.6M,$196.7M,100.0%
Feb,2014,Department of Agriculture,Farm Service Agency,Agricultural Credit Insurance Fund Guaranteed Loan Financing Acc,12-4213,No Year,No Year,12-4213 /X - Agricultural Credit Insurance Fund Guaranteed Loan Financing Acc,$180.0M,$195.6M,92.0%
Feb,2014,Department of Agriculture,Rural Business_Cooperative Service,Rural Economic Development Grants,12-3105,No Year,No Year,12-3105 /X - Rural Economic Development Grants,$187.0M,$189.8M,98.5%
Feb,2014,Department of Agriculture,Farm Service Agency,Emergency Conservation Program,12-3316,No Year,No Year,12-3316 /X - Emergency Conservation Program,$169.1M,$180.4M,93.7%
Feb,2014,Department of Agriculture,National Agricultural Statistics Service,National Agricultural Statistics Service,12-1801,FY2014,2014,12-1801 /14 - National Agricultural Statistics Service,$97.6M,$159.2M,61.3%
Feb,2014,Department of Agriculture,Farm Service Agency,Commodity Credit Corporation Export Guarantee Financing Account,12-4337,No Year,No Year,12-4337 /X - Commodity Credit Corporation Export Guarantee Financing Account,$136.0M,$157.9M,86.1%
Feb,2014,Department of Agriculture,Food and Nutrition Service,Nutrition Programs Administration,12-3508,FY2014,2014,12-3508 /14 - Nutrition Programs Administration,$93.9M,$141.3M,66.4%
Feb,2014,Department of Agriculture,Forest Service,"Payment to States, National Forests Fund",12-5201,No Year,No Year,"12-5201 /X - Payment to States, National Forests Fund",$130.8M,$134.9M,97.0%
Feb,2014,Department of Agriculture,Food and Nutrition Service,"Special Supplemental Nutrition Program for Women, Infants, and C",12-3510,No Year,No Year,"12-3510 /X - Special Supplemental Nutrition Program for Women, Infants, and C",$0.7M,$126.3M,0.6%
Feb,2014,Department of Agriculture,Rural Business_Cooperative Service,Rural Business Program Account,12-1902,No Year,No Year,12-1902 /X - Rural Business Program Account,$109.5M,$124.0M,88.3%
Feb,2014,Department of Agriculture,Forest Service,"Recreation Fees, Forest Service",12-5268,No Year,No Year,"12-5268 /X - Recreation Fees, Forest Service",$106.1M,$122.5M,86.6%
Feb,2014,Department of Agriculture,Rural Utilities Service,"Distance Learning, Telemedicine, and Broadband Direct Loan Finan",12-4146,No Year,No Year,"12-4146 /X - Distance Learning, Telemedicine, and Broadband Direct Loan Finan",$100.3M,$118.1M,84.9%
Feb,2014,Department of Agriculture,Foreign Agricultural Service,Debt Reduction - Financing Account,12-4143,No Year,No Year,12-4143 /X - Debt Reduction - Financing Account,$114.1M,$114.1M,100.0%
Feb,2014,Department of Agriculture,Agricultural Marketing Service,Marketing Services,12-2500,No Year,No Year,12-2500 /X - Marketing Services,$87.4M,$111.5M,78.4%
Feb,2014,Department of Agriculture,Foreign Agricultural Service,P.L. 480 Direct Credit Financing Account,12-4049,No Year,No Year,12-4049 /X - P.L. 480 Direct Credit Financing Account,$89.3M,$109.9M,81.3%
Feb,2014,Department of Agriculture,Agricultural Marketing Service,Marketing Services,12-2500,FY2014,2014,12-2500 /14 - Marketing Services,$58.6M,$105.6M,55.5%
Feb,2014,Department of Agriculture,Rural Housing Service,Multifamily Housing Revitalization Direct Loan Financing Account,12-4269,No Year,No Year,12-4269 /X - Multifamily Housing Revitalization Direct Loan Financing Account,$96.4M,$100.7M,95.7%
Feb,2014,Department of Agriculture,Rural Business_Cooperative Service,Biorefinery Assistance Program Account,12-3106,No Year,No Year,12-3106 /X - Biorefinery Assistance Program Account,$98.9M,$98.9M,100.0%
Feb,2014,Department of Agriculture,"Grain Inspection, Packers and Stockyards Administration",Limitation on Inspection and Weighing Services Expenses,12-4050,No Year,No Year,12-4050 /X - Limitation on Inspection and Weighing Services Expenses,$68.1M,$95.0M,71.7%
Feb,2014,Department of Agriculture,Office of Inspector General,Office of the Inspector General,12-0900,FY2014,2014,12-0900 /14 - Office of the Inspector General,$53.3M,$89.9M,59.3%
Feb,2014,Department of Agriculture,Rural Utilities Service,Rural Development Insurance Fund Liquidating Account,12-4155,No Year,No Year,12-4155 /X - Rural Development Insurance Fund Liquidating Account,$83.6M,$83.6M,100.0%
Feb,2014,Department of Agriculture,Rural Housing Service,Rural Community Facility Guaranteed Loans Financing Account,12-4228,No Year,No Year,12-4228 /X - Rural Community Facility Guaranteed Loans Financing Account,$79.3M,$82.2M,96.4%
Feb,2014,Department of Agriculture,Agricultural Research Service,Miscellaneous Contributed Funds,12-8214,No Year,No Year,12-8214 /X - Miscellaneous Contributed Funds,$73.5M,$81.9M,89.7%
Feb,2014,Department of Agriculture,Rural Utilities Service,"Distance Learning, Telemedicine, and Broadband Program",12-1232,No Year,No Year,"12-1232 /X - Distance Learning, Telemedicine, and Broadband Program",$60.1M,$79.5M,75.6%
Feb,2014,Department of Agriculture,Economic Research Service,Economic Research Service,12-1701,FY2014,2014,12-1701 /14 - Economic Research Service,$54.7M,$78.6M,69.6%
Feb,2014,Department of Agriculture,Forest Service,"State, Private, and International Forestry (Land and Water Conse",12-5367,No Year,No Year,"12-5367 /X - State, Private, and International Forestry (Land and Water Conse",$70.0M,$78.2M,89.5%
Feb,2014,Department of Agriculture,Risk Management Agency,Administrative and Operating Expenses,12-2707,FY2014,2014,12-2707 /14 - Administrative and Operating Expenses,$45.6M,$71.5M,63.8%
Feb,2014,Department of Agriculture,Forest Service,Land Acquisition,12-5004,No Year,No Year,12-5004 /X - Land Acquisition,$56.9M,$68.8M,82.7%
Feb,2014,Department of Agriculture,Office of the Secretary,Office of the Secretary,12-0115,FY2014,2014,12-0115 /14 - Office of the Secretary,$36.4M,$67.7M,53.7%
Feb,2014,Department of Agriculture,Forest Service,Reforestation Trust Fund,12-8046,No Year,No Year,12-8046 /X - Reforestation Trust Fund,$61.4M,$66.9M,91.8%
Feb,2014,Department of Agriculture,Forest Service,Timber Salvage Sales,12-5204,No Year,No Year,12-5204 /X - Timber Salvage Sales,$57.8M,$66.2M,87.3%
Feb,2014,Department of Agriculture,Rural Housing Service,Multifamily Housing Revitalization Program Account,12-2002,No Year,No Year,12-2002 /X - Multifamily Housing Revitalization Program Account,$60.8M,$65.9M,92.2%
Feb,2014,Department of Agriculture,Farm Service Agency,Emergency Forest Restoration Program,12-0171,No Year,No Year,12-0171 /X - Emergency Forest Restoration Program,$60.2M,$63.5M,94.9%
Feb,2014,Department of Agriculture,Rural Business_Cooperative Service,Renewable Energy Guaranteed Loan Financing Account,12-4267,No Year,No Year,12-4267 /X - Renewable Energy Guaranteed Loan Financing Account,$62.9M,$62.9M,100.0%
Feb,2014,Department of Agriculture,Office of Chief Information Officer,Office of the Chief Information Officer,12-0013,FY2014,2014,12-0013 /14 - Office of the Chief Information Officer,$38.0M,$62.7M,60.6%
Feb,2014,Department of Agriculture,Natural Resources Conservation Service,Conservation Operations,12-1000,FY2013-FY2014,2014,12-1000 13/14 - Conservation Operations,$48.9M,$55.3M,88.3%
Feb,2014,Department of Agriculture,Forest Service,"Expenses, Brush Disposal",12-5206,No Year,No Year,"12-5206 /X - Expenses, Brush Disposal",$50.0M,$52.9M,94.6%
Feb,2014,Department of Agriculture,Rural Housing Service,Rural Community Facilities Program Account,12-1951,No Year,No Year,12-1951 /X - Rural Community Facilities Program Account,$50.3M,$51.7M,97.3%
Feb,2014,Department of Agriculture,Rural Business_Cooperative Service,Energy Assistance Payments,12-2073,No Year,No Year,12-2073 /X - Energy Assistance Payments,$8.5M,$51.1M,16.7%
Feb,2014,Department of Agriculture,Forest Service,Administration of Rights-of-way and Other Land Uses,12-5361,No Year,No Year,12-5361 /X - Administration of Rights-of-way and Other Land Uses,$45.9M,$47.7M,96.2%
Feb,2014,Department of Agriculture,Rural Utilities Service,Rural Telephone Bank Direct Loan Financing Account,12-4210,No Year,No Year,12-4210 /X - Rural Telephone Bank Direct Loan Financing Account,$37.9M,$44.7M,84.8%
Feb,2014,Department of Agriculture,Office of the General Counsel,Office of the General Counsel,12-2300,FY2014,2014,12-2300 /14 - Office of the General Counsel,$26.2M,$42.6M,61.4%
Feb,2014,Department of Agriculture,"Grain Inspection, Packers and Stockyards Administration",Salaries and Expenses,12-2400,FY2014,2014,12-2400 /14 - Salaries and Expenses,$25.0M,$40.3M,62.0%
Feb,2014,Department of Agriculture,Food and Nutrition Service,State Child Nutrition Programs,12-3539,FY2013-FY2017,2017,12-3539 13/17 - State Child Nutrition Programs,$40.0M,$40.0M,100.0%
Feb,2014,Department of Agriculture,Rural Housing Service,Rural Housing Insurance Fund Program Account,12-2081,No Year,No Year,12-2081 /X - Rural Housing Insurance Fund Program Account,$36.9M,$36.9M,99.9%
Feb,2014,Department of Agriculture,Rural Housing Service,Rural Housing Assistance Grants,12-1953,No Year,No Year,12-1953 /X - Rural Housing Assistance Grants,$28.7M,$36.3M,79.2%
Feb,2014,Department of Agriculture,Rural Housing Service,Mutual and Self-help Housing Grants,12-2006,No Year,No Year,12-2006 /X - Mutual and Self-help Housing Grants,$30.0M,$35.8M,83.7%
Feb,2014,Department of Agriculture,Foreign Agricultural Service,Salaries and Expenses,12-2900,No Year,No Year,12-2900 /X - Salaries and Expenses,$35.0M,$35.7M,98.0%
Feb,2014,Department of Agriculture,National Institute of Food and Agriculture,"Integrated Research, Education, and Extension Competitive Grants",12-1502,FY2014,2014,"12-1502 /14 - Integrated Research, Education, and Extension Competitive Grants",$35.3M,$35.3M,100.0%
Feb,2014,Department of Agriculture,Rural Utilities Service,Rural Electrification and Telecommunications Loans Program Accou,12-1230,FY2014,2014,12-1230 /14 - Rural Electrification and Telecommunications Loans Program Accou,$24.7M,$34.5M,71.5%
Feb,2014,Department of Agriculture,Forest Service,"Payment to Counties, National Grasslands",12-5896,No Year,No Year,"12-5896 /X - Payment to Counties, National Grasslands",$31.4M,$31.4M,100.0%
Feb,2014,Department of Agriculture,Forest Service,Acquisition of Lands to Complete Land Exchanges,12-5216,No Year,No Year,12-5216 /X - Acquisition of Lands to Complete Land Exchanges,$30.4M,$31.3M,97.3%
Feb,2014,Department of Agriculture,Rural Business_Cooperative Service,Rural Cooperative Development Grants,12-1900,No Year,No Year,12-1900 /X - Rural Cooperative Development Grants,$29.9M,$30.1M,99.3%
Feb,2014,Department of Agriculture,Forest Service,Timber Sales Pipeline Restoration Fund,12-5264,No Year,No Year,12-5264 /X - Timber Sales Pipeline Restoration Fund,$28.9M,$29.9M,96.8%
Feb,2014,Department of Agriculture,Farm Service Agency,Discrimination Claims Settlement,12-1144,No Year,No Year,12-1144 /X - Discrimination Claims Settlement,$27.8M,$27.8M,100.0%
Feb,2014,Department of Agriculture,Forest Service,"Timber Roads, Purchaser Elections",12-5202,No Year,No Year,"12-5202 /X - Timber Roads, Purchaser Elections",$26.2M,$26.8M,97.8%
Feb,2014,Department of Agriculture,Rural Business_Cooperative Service,Renewable Energy Program Account,12-1908,No Year,No Year,12-1908 /X - Renewable Energy Program Account,$26.7M,$26.7M,100.0%
Feb,2014,Department of Agriculture,Rural Business_Cooperative Service,Rural Economic Development Direct Loan Financing Account,12-4176,No Year,No Year,12-4176 /X - Rural Economic Development Direct Loan Financing Account,$14.6M,$25.1M,58.0%
Feb,2014,Department of Agriculture,Rural Business_Cooperative Service,Rural Development Loan Fund Direct Loan Financing Account,12-4219,No Year,No Year,12-4219 /X - Rural Development Loan Fund Direct Loan Financing Account,$13.1M,$24.6M,53.4%
Feb,2014,Department of Agriculture,Forest Service,Operations and Maintenance of Quarters,12-5219,No Year,No Year,12-5219 /X - Operations and Maintenance of Quarters,$19.2M,$23.1M,82.8%
Feb,2014,Department of Agriculture,Animal and Plant Health Inspection Service,Miscellaneous Contributed Funds,12-8226,No Year,No Year,12-8226 /X - Miscellaneous Contributed Funds,$19.3M,$22.9M,84.1%
Feb,2014,Department of Agriculture,Office of Civil Rights,Office of Civil Rights,12-3800,FY2014,2014,12-3800 /14 - Office of Civil Rights,$11.8M,$22.4M,52.5%
Feb,2014,Department of Agriculture,Food and Nutrition Service,Supplemental Nutrition Assistance Program,12-3505,No Year,No Year,12-3505 /X - Supplemental Nutrition Assistance Program,$22.2M,$22.2M,100.0%
Feb,2014,Department of Agriculture,Natural Resources Conservation Service,Farm Security and Rural Investment Programs,12-1004,No Year,No Year,12-1004 /X - Farm Security and Rural Investment Programs,$21.0M,$21.9M,95.8%
Feb,2014,Department of Agriculture,National Institute of Food and Agriculture,Native American Institutions Endowment Fund,12-5205,No Year,No Year,12-5205 /X - Native American Institutions Endowment Fund,$21.4M,$21.4M,99.9%
Feb,2014,Department of Agriculture,Animal and Plant Health Inspection Service,Salaries and Expenses,12-1600,FY2014-FY2015,2015,12-1600 14/15 - Salaries and Expenses,$20.0M,$20.0M,100.0%
Feb,2014,Department of Agriculture,Farm Service Agency,Salaries and Expenses,12-0600,FY2013-FY2014,2014,12-0600 13/14 - Salaries and Expenses,$6.5M,$20.0M,32.3%
Feb,2014,Department of Agriculture,Food Safety and Inspection Service,"Expenses and Refunds, Inspection and Grading of Farm Products",12-8137,No Year,No Year,"12-8137 /X - Expenses and Refunds, Inspection and Grading of Farm Products",$14.9M,$19.3M,77.0%
Feb,2014,Department of Agriculture,National Agricultural Statistics Service,National Agricultural Statistics Service,12-1801,No Year,No Year,12-1801 /X - National Agricultural Statistics Service,$-11.0M,$19.3M,-57.2%
Feb,2014,Department of Agriculture,Agricultural Marketing Service,Perishable Agricultural Commodities Act Fund,12-5070,No Year,No Year,12-5070 /X - Perishable Agricultural Commodities Act Fund,$14.8M,$19.0M,77.7%
Feb,2014,Department of Agriculture,Forest Service,"Roads and Trails for States, National Forests Fund",12-5203,No Year,No Year,"12-5203 /X - Roads and Trails for States, National Forests Fund",$17.3M,$17.3M,100.0%
Feb,2014,Department of Agriculture,Rural Utilities Service,High Energy Cost Grants,12-2042,No Year,No Year,12-2042 /X - High Energy Cost Grants,$17.3M,$17.3M,100.0%
Feb,2014,Department of Agriculture,Executive Operations,Office of the Chief Economist,12-0123,FY2014,2014,12-0123 /14 - Office of the Chief Economist,$12.8M,$16.8M,76.6%
Feb,2014,Department of Agriculture,Agricultural Research Service,Salaries and Expenses,12-1400,No Year,No Year,12-1400 /X - Salaries and Expenses,$14.4M,$15.1M,95.5%
Feb,2014,Department of Agriculture,Forest Service,Stewardship Contracting Product Sales,12-5540,No Year,No Year,12-5540 /X - Stewardship Contracting Product Sales,$13.3M,$14.7M,90.8%
Feb,2014,Department of Agriculture,Foreign Agricultural Service,Public Law 480 Title I Program Account,12-2277,No Year,No Year,12-2277 /X - Public Law 480 Title I Program Account,$13.2M,$13.2M,100.0%
Feb,2014,Department of Agriculture,Executive Operations,National Appeals Division,12-0706,FY2014,2014,12-0706 /14 - National Appeals Division,$7.7M,$12.8M,60.2%
Feb,2014,Department of Agriculture,Natural Resources Conservation Service,Watershed Rehabilitation Program,12-1002,FY2014,2014,12-1002 /14 - Watershed Rehabilitation Program,$12.0M,$12.0M,100.0%
Feb,2014,Department of Agriculture,Rural Development,Salaries and Expenses,12-0403,FY2013-FY2014,2014,12-0403 13/14 - Salaries and Expenses,$11.2M,$11.2M,100.0%
Feb,2014,Department of Agriculture,Rural Business_Cooperative Service,Rural Cooperative Development Grants,12-1900,FY2014,2014,12-1900 /14 - Rural Cooperative Development Grants,$11.1M,$11.1M,100.0%
Feb,2014,Department of Agriculture,Farm Service Agency,Commodity Credit Corporation Guaranteed Loans Liquidating Accoun,12-4338,No Year,No Year,12-4338 /X - Commodity Credit Corporation Guaranteed Loans Liquidating Accoun,$10.4M,$10.8M,96.3%
Feb,2014,Department of Agriculture,Farm Service Agency,Agricultural Credit Insurance Fund Liquidating Account,12-4140,No Year,No Year,12-4140 /X - Agricultural Credit Insurance Fund Liquidating Account,$9.5M,$10.0M,95.2%
Feb,2014,Department of Agriculture,Food and Nutrition Service,Commodity Assistance Program,12-3507,FY2013-FY2014,2014,12-3507 13/14 - Commodity Assistance Program,$7.9M,$9.4M,84.7%
Feb,2014,Department of Agriculture,Executive Operations,Office of Budget and Program Analysis,12-0503,FY2014,2014,12-0503 /14 - Office of Budget and Program Analysis,$5.7M,$9.1M,63.4%
